state_id,domain,entity_id,state,attributes,event_id,last_changed,last_updated,created,old_state_id,attributes_id,origin_idx,context_id,context_user_id,context_parent_id,last_updated_ts,last_changed_ts
224111348,NULL,sensor.water_tank_liters,8899,NULL,NULL,NULL,2023-02-03 10:48:29.862708,NULL,224111298,29,0,01GRBE8PX526K9HC4GQWTW2NK9,NULL,NULL,1675421309.86271,NULL
239140470,NULL,sensor.water_tank_liters,8809,NULL,NULL,NULL,NULL,NULL,239140447,29,0,01GTP7BA3YS0CW9KJP2J0VZYAS,NULL,NULL,1677930637.43945,NULL
227317246,NULL,sensor.water_tank_liters,8916,NULL,NULL,NULL,NULL,NULL,227317204,29,0,01GRVS1MBGFV6B05C8MES0ASR0,NULL,NULL,1675969483.1222,NULL
243507072,NULL,sensor.water_tank_liters,8567,NULL,NULL,NULL,NULL,NULL,243507048,29,0,01GVBX5BZKSYE71NFN1BPEBQ46,NULL,NULL,1678658154.4839,NULL
243517386,NULL,sensor.water_tank_liters,8564,NULL,NULL,NULL,NULL,NULL,243517217,29,0,01GVBZ54ZK6J5MTK11BD4J8M2E,NULL,NULL,1678660244.46907,NULL
215634305,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,2023-01-16 00:24:36.463406,NULL,215634085,29,0,01GPVZDCVDG8FMMN944J0SRQKK,NULL,NULL,1673828676.46341,NULL
226011089,NULL,sensor.water_tank_liters,6294,NULL,NULL,NULL,NULL,NULL,226011068,29,0,01GRNF72XDPVYARCA9CPFCKDVZ,NULL,NULL,1675757849.51861,NULL
233086271,NULL,sensor.water_tank_liters,7112,NULL,NULL,NULL,NULL,NULL,233086218,29,0,01GSR26H6TM0WC6KA77ASPJDWZ,NULL,NULL,1676918605.02011,NULL
241423506,NULL,sensor.water_tank_liters,7642,NULL,NULL,NULL,NULL,NULL,241423440,29,0,01GV1B0KSXC1X901A2BNPG91YV,NULL,NULL,1678303579.96696,NULL
231700232,NULL,sensor.water_tank_liters,8378,NULL,NULL,NULL,NULL,NULL,231699884,29,0,01GSGXW747842PMQN4D09PQXXE,NULL,NULL,1676679191.6887,NULL
223617192,NULL,sensor.water_tank_liters,5521,NULL,NULL,NULL,2023-02-02 11:23:57.387330,NULL,223617171,29,0,01GR8XWXJAQ3QKZT4A9GFY40YD,NULL,NULL,1675337037.38733,NULL
242533179,NULL,sensor.water_tank_liters,8161,NULL,NULL,NULL,NULL,NULL,242533112,29,0,01GV6T35K7GYVAST7GAB409SY1,NULL,NULL,1678487164.52061,NULL
236643698,NULL,sensor.water_tank_liters,8817,NULL,NULL,NULL,NULL,NULL,236643650,29,0,01GTA64VYPDHJ9H9RXK68H6HDJ,NULL,NULL,1677526724.56754,NULL
232630389,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,NULL,NULL,232630364,29,0,01GSNH8MMS4FW5XYZH1VRFMZW3,NULL,NULL,1676833739.41791,NULL
239759727,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,NULL,NULL,239759687,29,0,01GTSBPCMY0R02MGFG61SQM7JG,NULL,NULL,1678035858.07914,NULL
234838869,NULL,sensor.water_tank_liters,8519,NULL,NULL,NULL,NULL,NULL,234838767,29,0,01GT1AB06RFANX2ZWNF8WGMAWC,NULL,NULL,1677229129.94517,NULL
243665555,NULL,sensor.water_tank_liters,8906,NULL,NULL,NULL,NULL,NULL,243665528,29,0,01GVCXGB5RARDDPQMCBB0C2WVT,NULL,NULL,1678692068.53724,NULL
235446445,NULL,sensor.water_tank_liters,8902,NULL,NULL,NULL,NULL,NULL,235446400,29,0,01GT4997V922S19EQBB65HSTNN,NULL,NULL,1677328686.95398,NULL
225950039,NULL,sensor.water_tank_liters,4257,NULL,NULL,NULL,NULL,NULL,225950001,29,0,01GRN4TKK62JAX53455SWTTMKK,NULL,NULL,1675746954.85585,NULL
238817447,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,NULL,NULL,238817418,29,0,01GTMNMS67BXSEANJVAD2ZR0DG,NULL,NULL,1677878518.98511,NULL
221306248,NULL,sensor.water_tank_liters,8898,NULL,NULL,NULL,2023-01-28 12:09:23.320332,NULL,221306123,29,0,01GQW4GGKQ4KVQMYGQWQ7WAEB5,NULL,NULL,1674907763.32033,NULL
241872317,NULL,sensor.water_tank_liters,8902,NULL,NULL,NULL,NULL,NULL,241872204,29,0,01GV3H3QXKKD1ZEERW6KN7TAD1,NULL,NULL,1678377082.80468,NULL
233147912,NULL,sensor.water_tank_liters,7072,NULL,NULL,NULL,NULL,NULL,233147841,29,0,01GSRBDM90S08YRW5KE0E25AAP,NULL,NULL,1676928274.72211,NULL
239798420,NULL,sensor.water_tank_liters,8728,NULL,NULL,NULL,NULL,NULL,239798356,29,0,01GTSHHXFF1FPGX2WJ5WD71F1G,NULL,NULL,1678042002.92869,NULL
216696393,NULL,sensor.water_tank_liters,8907,NULL,NULL,NULL,2023-01-18 11:23:59.860837,NULL,216696310,29,0,01GQ29Y6ZKM80MWP6PZ9YPC5PB,NULL,NULL,1674041039.86084,NULL
217898053,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,2023-01-20 23:29:33.268044,NULL,217898029,29,0,01GQ8R862JMJD3M4PN2T3K31G2,NULL,NULL,1674257373.26804,NULL
218629944,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,2023-01-22 14:58:48.881205,NULL,218629870,29,0,01GQCZTDXGAN29C7WXEWC82ZM1,NULL,NULL,1674399528.88121,NULL
222699452,NULL,sensor.water_tank_liters,8694,NULL,NULL,NULL,2023-01-31 15:23:32.248187,NULL,222699413,29,0,01GR46T5GQ6PF58Q2F03E3ZV9J,NULL,NULL,1675178612.24819,NULL
222896352,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,2023-01-31 23:54:11.325467,NULL,222896140,29,0,01GR5416FVP1K5VB8Q25F0T94Z,NULL,NULL,1675209251.32547,NULL
224050728,NULL,sensor.water_tank_liters,7216,NULL,NULL,NULL,2023-02-03 07:33:35.230372,NULL,224050612,29,0,01GRB33TBWQY0F2CZF2R5NJHYZ,NULL,NULL,1675409615.23037,NULL
234780615,NULL,sensor.water_tank_liters,8602,NULL,NULL,NULL,NULL,NULL,234780493,29,0,01GT10P5RJX3JKGAP3FQ2Z8PA0,NULL,NULL,1677219010.32457,NULL
219716518,NULL,sensor.water_tank_liters,8912,NULL,NULL,NULL,2023-01-24 21:43:57.816657,NULL,219716458,29,0,01GQJVSQ3RR57GFD5Y48H9VR7V,NULL,NULL,1674596637.81666,NULL
225069110,NULL,sensor.water_tank_liters,8892,NULL,NULL,NULL,2023-02-05 09:05:44.755805,NULL,225068982,29,0,01GRGD609H0SH8BZQAYETNK42Y,NULL,NULL,1675587944.75581,NULL
216822753,NULL,sensor.water_tank_liters,8886,NULL,NULL,NULL,2023-01-18 17:37:49.252243,NULL,216822692,29,0,01GQ2ZAPP3GBGX0EEQ7CHHNX76,NULL,NULL,1674063469.25224,NULL
216606954,NULL,sensor.water_tank_liters,8900,NULL,NULL,NULL,2023-01-18 06:00:20.487452,NULL,216606937,29,0,01GQ1QDJR6BZVYCK2T0Y8MYYS2,NULL,NULL,1674021620.48745,NULL
239293055,NULL,sensor.water_tank_liters,8431,NULL,NULL,NULL,NULL,NULL,239293006,29,0,01GTQ12MWFHS077SYTRF1PMTNZ,NULL,NULL,1677957616.52954,NULL
216290348,NULL,sensor.water_tank_liters,8907,NULL,NULL,NULL,2023-01-17 14:25:27.248762,NULL,216290314,29,0,01GQ01XR6GF3TMBV07RXKE78E5,NULL,NULL,1673965527.24876,NULL
214897814,NULL,sensor.water_tank_liters,8882,NULL,NULL,NULL,2023-01-14 05:52:03.346300,NULL,214897764,29,0,01GPQDBH8H8JPV6DJ8H4SV4QTV,NULL,NULL,1673675523.3463,NULL
218797930,NULL,sensor.water_tank_liters,8924,NULL,NULL,NULL,2023-01-22 22:50:08.041293,NULL,218797890,29,0,01GQDTSE98QKHRCZEHDD6WMJTZ,NULL,NULL,1674427808.04129,NULL
238578549,NULL,sensor.water_tank_liters,8916,NULL,NULL,NULL,NULL,NULL,238578504,29,0,01GTKETRA2NK00JTP704WP9J1E,NULL,NULL,1677837820.22823,NULL
220632801,NULL,sensor.water_tank_liters,8914,NULL,NULL,NULL,2023-01-26 22:09:37.501373,NULL,220632754,29,0,01GQR224PWGMGHC93S976MVX3G,NULL,NULL,1674770977.50137,NULL
220897403,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,2023-01-27 12:46:35.867080,NULL,220897349,29,0,01GQSM7XTTTBWZPCMJZ70DAWCD,NULL,NULL,1674823595.86708,NULL
222197743,NULL,sensor.water_tank_liters,8912,NULL,NULL,NULL,2023-01-30 13:00:07.918119,NULL,222197689,29,0,01GR1C6VVDGE9AJ0DX4R8CYGVA,NULL,NULL,1675083607.91812,NULL
241273988,NULL,sensor.water_tank_liters,8395,NULL,NULL,NULL,NULL,NULL,241273926,29,0,01GV0JWCQF986W7TTH7G44HV2Y,NULL,NULL,1678278275.82439,NULL
230902010,NULL,sensor.water_tank_liters,5770,NULL,NULL,NULL,NULL,NULL,230901956,29,0,01GSD4PKZMMED0MRCPP57H4QZ9,NULL,NULL,1676552130.54994,NULL
218635434,NULL,sensor.water_tank_liters,8916,NULL,NULL,NULL,2023-01-22 15:14:18.884891,NULL,218635308,29,0,01GQD0PT430P1GPY4XWWME04PV,NULL,NULL,1674400458.88489,NULL
238673390,NULL,sensor.water_tank_liters,8898,NULL,NULL,NULL,NULL,NULL,238673209,29,0,01GTKYJ46REPCX4C2X1EK2EE99,NULL,NULL,1677854314.71387,NULL
216783823,NULL,sensor.water_tank_liters,8917,NULL,NULL,NULL,2023-01-18 15:58:14.404131,NULL,216783754,29,0,01GQ2SMBW35JT7268DCNP70A6M,NULL,NULL,1674057494.40413,NULL
228909442,NULL,sensor.water_tank_liters,8339,NULL,NULL,NULL,NULL,NULL,228909380,29,0,01GS3FRE8VDR84M20B397MPNWP,NULL,NULL,1676228180.25301,NULL
242662746,NULL,sensor.water_tank_liters,7208,NULL,NULL,NULL,NULL,NULL,242662696,29,0,01GV7CK1D6ZRDX8BK55XV0Q1JR,NULL,NULL,1678506558.88738,NULL
230695987,NULL,sensor.water_tank_liters,6599,NULL,NULL,NULL,NULL,NULL,230695829,29,0,01GSC3KV75Z2N1FDYY9K1J8G4M,NULL,NULL,1676517436.64608,NULL
230613970,NULL,sensor.water_tank_liters,6706,NULL,NULL,NULL,NULL,NULL,230613686,29,0,01GSBQWSEHZP0DGG14A2H1WJ0C,NULL,NULL,1676505146.83567,NULL
238911139,NULL,sensor.water_tank_liters,8918,NULL,NULL,NULL,NULL,NULL,238911104,29,0,01GTN47P53Y5FY2CJ509KB28H1,NULL,NULL,1677893818.53268,NULL
228188483,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,NULL,NULL,228188464,29,0,01GRZTHSF48FVG8Z95QJD6FJ29,NULL,NULL,1676105278.94991,NULL
218302616,NULL,sensor.water_tank_liters,8899,NULL,NULL,NULL,2023-01-21 20:52:50.935797,NULL,218302586,29,0,01GQB1NZ3PFFKHK03XDSNN3ANS,NULL,NULL,1674334370.9358,NULL
215447692,NULL,sensor.water_tank_liters,8912,NULL,NULL,NULL,2023-01-15 13:52:52.608140,NULL,215447670,29,0,01GPTV8NBYAQCM65SRJEPXQJHK,NULL,NULL,1673790772.60814,NULL
234208795,NULL,sensor.water_tank_liters,7402,NULL,NULL,NULL,NULL,NULL,234208716,29,0,01GSXN2GZ5XPBNXVX1QSTDBCBM,NULL,NULL,1677106168.8065,NULL
215963108,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,2023-01-16 19:23:44.298398,NULL,215962934,29,0,01GPY0K6S9NF2K60WN4KMS0937,NULL,NULL,1673897024.2984,NULL
221659095,NULL,sensor.water_tank_liters,8624,NULL,NULL,NULL,2023-01-29 06:53:36.307536,NULL,221659072,29,0,01GQY4V0NJFWG6T7E6RY5PXKY7,NULL,NULL,1674975216.30754,NULL
235643329,NULL,sensor.water_tank_liters,8847,NULL,NULL,NULL,NULL,NULL,235643258,29,0,01GT5AAMQE21M15W7SZ8BDP15R,NULL,NULL,1677363335.91962,NULL
221344455,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,2023-01-28 14:20:58.109432,NULL,221344426,29,0,01GQWC1EBVDD2Q5AP9Q22KZYNE,NULL,NULL,1674915658.10943,NULL
221190115,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,2023-01-28 04:54:29.142538,NULL,221190056,29,0,01GQVBM60N8QW8ZMWHBH94A1JF,NULL,NULL,1674881669.14254,NULL
218235446,NULL,sensor.water_tank_liters,8895,NULL,NULL,NULL,2023-01-21 17:57:01.264562,NULL,218235338,29,0,01GQAQM0PFZQTP5SV8K0MZV4N4,NULL,NULL,1674323821.26456,NULL
225391459,NULL,sensor.water_tank_liters,5859,NULL,NULL,NULL,NULL,NULL,225391312,29,0,01GRJ59RA3BFFJ5MKKPD00BRTD,NULL,NULL,1675646787.9082,NULL
243310147,NULL,sensor.water_tank_liters,8914,NULL,NULL,NULL,NULL,NULL,243310111,29,0,01GVAKKB23MGXV3BFWCV32Q310,NULL,NULL,1678614572.10065,NULL
236976134,NULL,sensor.water_tank_liters,7978,NULL,NULL,NULL,NULL,NULL,236976107,29,0,01GTBP2YACVAYMNA1DR68RHZVE,NULL,NULL,1677576993.10108,NULL
227702732,NULL,sensor.water_tank_liters,8354,NULL,NULL,NULL,NULL,NULL,227702692,29,0,01GRXHRKMZFP85JDNQG2XAKESM,NULL,NULL,1676028956.31994,NULL
230175883,NULL,sensor.water_tank_liters,6755,NULL,NULL,NULL,NULL,NULL,230175855,29,0,01GS9JHKZRJBHZSK8M14V0F9C9,NULL,NULL,1676432429.05003,NULL
224339292,NULL,sensor.water_tank_liters,8924,NULL,NULL,NULL,2023-02-03 21:32:18.618694,NULL,224339257,29,0,01GRCK3J9SJ6D5RJVXAP5YPK18,NULL,NULL,1675459938.61869,NULL
223929016,NULL,sensor.water_tank_liters,5247,NULL,NULL,NULL,2023-02-03 01:56:30.855879,NULL,223928962,29,0,01GRAFTM06JJNQM8R0EPAJMT2X,NULL,NULL,1675389390.85588,NULL
241623847,NULL,sensor.water_tank_liters,7343,NULL,NULL,NULL,NULL,NULL,241623746,29,0,01GV28BRP3EXR6CK09EBBJ8NG1,NULL,NULL,1678334354.11626,NULL
222446699,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,2023-01-31 00:25:56.679624,NULL,222446424,29,0,01GR2KEM66KG8807RCFR72NB18,NULL,NULL,1675124756.67962,NULL
237730684,NULL,sensor.water_tank_liters,6596,NULL,NULL,NULL,NULL,NULL,237730631,29,0,01GTF9VGH8VDTV642M7B5SQ90D,NULL,NULL,1677698384.42538,NULL
235467814,NULL,sensor.water_tank_liters,8916,NULL,NULL,NULL,NULL,NULL,235467790,29,0,01GT4CG7M4YWW89SKSWP21A36X,NULL,NULL,1677332061.82939,NULL
218601223,NULL,sensor.water_tank_liters,8908,NULL,NULL,NULL,2023-01-22 13:27:39.107116,NULL,218601168,29,0,01GQCTKGB2NXZ2FXY4HE90AKAB,NULL,NULL,1674394059.10712,NULL
219721697,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,2023-01-24 21:59:47.877273,NULL,219721664,29,0,01GQJWPPX4WG1J739M2WHN2Y9T,NULL,NULL,1674597587.87727,NULL
216519014,NULL,sensor.water_tank_liters,8794,NULL,NULL,NULL,2023-01-18 01:37:21.020299,NULL,216518943,29,0,01GQ18C13TK6HYX8C0JGCRQSD5,NULL,NULL,1674005841.0203,NULL
219958290,NULL,sensor.water_tank_liters,8913,NULL,NULL,NULL,2023-01-25 10:05:56.548821,NULL,219958240,29,0,01GQM68AE38N7234VXK9GH40D6,NULL,NULL,1674641156.54882,NULL
241000475,NULL,sensor.water_tank_liters,8735,NULL,NULL,NULL,NULL,NULL,241000432,29,0,01GTZ8EPPW9K9VB6G9328462QH,NULL,NULL,1678233787.10237,NULL
229348670,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,NULL,NULL,229348599,29,0,01GS5KH3HK5G5SA7NG4Z89690Q,NULL,NULL,1676299243.06001,NULL
231445700,NULL,sensor.water_tank_liters,8900,NULL,NULL,NULL,NULL,NULL,231445574,29,0,01GSFPH88DN1V0H4N3MNHTA3DB,NULL,NULL,1676637937.93415,NULL
231010380,NULL,sensor.water_tank_liters,5354,NULL,NULL,NULL,NULL,NULL,231010332,29,0,01GSDNWNZHR2PFKP3K6YAEF00T,NULL,NULL,1676570154.9943,NULL
238238504,NULL,sensor.water_tank_liters,5583,NULL,NULL,NULL,NULL,NULL,238238441,29,0,01GTHT28QKD0ADD9WX2FBYPF0K,NULL,NULL,1677782491.89241,NULL
222816329,NULL,sensor.water_tank_liters,8909,NULL,NULL,NULL,2023-01-31 20:22:26.675835,NULL,222816054,29,0,01GR4QXFKH9FMGW20BRYTQ20F5,NULL,NULL,1675196546.67584,NULL
219486775,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,2023-01-24 10:23:49.138311,NULL,219486706,29,0,01GQHMWAWHQ748YDJDDDY9VR9D,NULL,NULL,1674555829.13831,NULL
221689423,NULL,sensor.water_tank_liters,8359,NULL,NULL,NULL,2023-01-29 08:43:11.097370,NULL,221689355,29,0,01GQYB3NBR7W8J9E8G3GYZMZED,NULL,NULL,1674981791.09737,NULL
243382071,NULL,sensor.water_tank_liters,8767,NULL,NULL,NULL,NULL,NULL,243382014,29,0,01GVB407AHK8GX46M1VR96BRZW,NULL,NULL,1678631771.47391,NULL
243316675,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,NULL,NULL,243316629,29,0,01GVAN52QJJXHFQMX1DFW7YKK9,NULL,NULL,1678616201.97202,NULL
218066477,NULL,sensor.water_tank_liters,8907,NULL,NULL,NULL,2023-01-21 07:55:12.346452,NULL,218066404,29,0,01GQ9N622SNP83T3RYHPQCRVGT,NULL,NULL,1674287712.34645,NULL
216776113,NULL,sensor.water_tank_liters,8913,NULL,NULL,NULL,2023-01-18 15:33:59.390097,NULL,216776051,29,0,01GQ2R7YYW0NVKQ15CMM9V0W3Q,NULL,NULL,1674056039.3901,NULL
228271192,NULL,sensor.water_tank_liters,8904,NULL,NULL,NULL,NULL,NULL,228271065,29,0,01GS080ZVCAQVZZ9X4C3FNY7SC,NULL,NULL,1676119408.4935,NULL
219716726,NULL,sensor.water_tank_liters,8906,NULL,NULL,NULL,2023-01-24 21:44:37.899305,NULL,219716684,29,0,01GQJVTY8AEAR6ZZ2MF067GD80,NULL,NULL,1674596677.89931,NULL
236579224,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,NULL,NULL,236579032,29,0,01GT9W2A00ANR16QGZWWA1C14Z,NULL,NULL,1677516154.8814,NULL
242403988,NULL,sensor.water_tank_liters,8462,NULL,NULL,NULL,NULL,NULL,242403920,29,0,01GV64FBJVF5HMK7XJKDZHKN92,NULL,NULL,1678464495.19649,NULL
233638000,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,NULL,NULL,233637949,29,0,01GSTR08R3FXCYWBAMFTBRVS74,NULL,NULL,1677008577.28396,NULL
227217792,NULL,sensor.water_tank_liters,8913,NULL,NULL,NULL,NULL,NULL,227217719,29,0,01GRV9TWMWYGGZE7FEW8MDB84V,NULL,NULL,1675953533.59783,NULL
220191060,NULL,sensor.water_tank_liters,8906,NULL,NULL,NULL,2023-01-25 22:06:20.191603,NULL,220190946,29,0,01GQNFFD0X498KK41DK5BXPDAZ,NULL,NULL,1674684380.1916,NULL
236193233,NULL,sensor.water_tank_liters,7183,NULL,NULL,NULL,NULL,NULL,236193213,29,0,01GT834A3N6C0T3JMTP5NPVW81,NULL,NULL,1677456451.70262,NULL
215391286,NULL,sensor.water_tank_liters,8916,NULL,NULL,NULL,2023-01-15 10:09:07.964384,NULL,215391224,29,0,01GPTEEZBVP670HWR7RVFTNVBB,NULL,NULL,1673777347.96438,NULL
235901734,NULL,sensor.water_tank_liters,8301,NULL,NULL,NULL,NULL,NULL,235901711,29,0,01GT6K94HVHW68F2Z5VYSJCW15,NULL,NULL,1677406278.20534,NULL
233418532,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,NULL,NULL,233418479,29,0,01GSSM54WJ1AW7NZCN0SYA45HZ,NULL,NULL,1676970988.43627,NULL
225346659,NULL,sensor.water_tank_liters,7025,NULL,NULL,NULL,NULL,NULL,225346562,29,0,01GRHXWFS66WB8GW4KMV79ZK39,NULL,NULL,1675639013.15917,NULL
225598320,NULL,sensor.water_tank_liters,4815,NULL,NULL,NULL,NULL,NULL,225598205,29,0,01GRK9FJ1G3NDT9NHRPBQ9QYE0,NULL,NULL,1675684726.83415,NULL
224547654,NULL,sensor.water_tank_liters,8380,NULL,NULL,NULL,2023-02-04 07:34:02.601217,NULL,224547572,29,0,01GRDNHC38AE1ZTQYCSEMR6CCB,NULL,NULL,1675496042.60122,NULL
237782235,NULL,sensor.water_tank_liters,6417,NULL,NULL,NULL,NULL,NULL,237782121,29,0,01GTFHRSPD2KGYT68WPEZ0790Y,NULL,NULL,1677706684.11004,NULL
232526394,NULL,sensor.water_tank_liters,8902,NULL,NULL,NULL,NULL,NULL,232526356,29,0,01GSMYQPKRGDEKN579T7M2X7ST,NULL,NULL,1676814310.00908,NULL
227269344,NULL,sensor.water_tank_liters,8920,NULL,NULL,NULL,NULL,NULL,227269244,29,0,01GRVJ93VHRVGJHP05J4GKG4KF,NULL,NULL,1675962388.33907,NULL
223759588,NULL,sensor.water_tank_liters,5516,NULL,NULL,NULL,2023-02-02 18:47:11.612855,NULL,223759466,29,0,01GR9Q8GFWNQKESWB5EYNQSMET,NULL,NULL,1675363631.61286,NULL
214106191,NULL,sensor.water_tank_liters,8916,NULL,NULL,NULL,2023-01-12 10:39:15.940881,NULL,214106175,29,0,01GPJRZZZ440S08N00FH9V2QSQ,NULL,NULL,1673519955.94088,NULL
232520471,NULL,sensor.water_tank_liters,8898,NULL,NULL,NULL,NULL,NULL,232520447,29,0,01GSMXM02C44P7V6S0YD75A6P7,NULL,NULL,1676813140.04515,NULL
238758315,NULL,sensor.water_tank_liters,8914,NULL,NULL,NULL,NULL,NULL,238758270,29,0,01GTMC4P1S8HZ94G25YEMX9JAJ,NULL,NULL,1677868554.29861,NULL
225286175,NULL,sensor.water_tank_liters,8803,NULL,NULL,NULL,NULL,NULL,225286134,29,0,01GRHK2WJM69A3MMSJJRY8YD2J,NULL,NULL,1675627688.53441,NULL
224070112,NULL,sensor.water_tank_liters,8053,NULL,NULL,NULL,2023-02-03 08:37:10.064628,NULL,224070067,29,0,01GRB6R7SFE3TYQVHVDAWFRS09,NULL,NULL,1675413430.06463,NULL
238781313,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,NULL,NULL,238781258,29,0,01GTMFPZ5YG4J8PY5YQNSKYZWP,NULL,NULL,1677872299.20034,NULL
216786110,NULL,sensor.water_tank_liters,8918,NULL,NULL,NULL,2023-01-18 16:04:19.417517,NULL,216786085,29,0,01GQ2SZGARAAQJ2VNQ3K9P6F5R,NULL,NULL,1674057859.41752,NULL
231732406,NULL,sensor.water_tank_liters,8271,NULL,NULL,NULL,NULL,NULL,231732237,29,0,01GSH2D5N1D116FSS62WGPA1R4,NULL,NULL,1676683941.53913,NULL
239267077,NULL,sensor.water_tank_liters,8563,NULL,NULL,NULL,NULL,NULL,239267031,29,0,01GTPWNZ2P1FKA6S3FP9VWQ08E,NULL,NULL,1677953006.67963,NULL
241809357,NULL,sensor.water_tank_liters,8911,NULL,NULL,NULL,NULL,NULL,241809257,29,0,01GV36TM0K2ZW7SFXE4VG1ZC86,NULL,NULL,1678366298.13314,NULL
237448281,NULL,sensor.water_tank_liters,7669,NULL,NULL,NULL,NULL,NULL,237448187,29,0,01GTDXYGXGYJ6CM0P2SPE1HV79,NULL,NULL,1677652345.77823,NULL
216119268,NULL,sensor.water_tank_liters,8898,NULL,NULL,NULL,2023-01-17 03:14:08.486598,NULL,216119235,29,0,01GPYVGHF572B3NY1AJ3G6338F,NULL,NULL,1673925248.4866,NULL
233037446,NULL,sensor.water_tank_liters,7133,NULL,NULL,NULL,NULL,NULL,233037342,29,0,01GSQT6D00PY0SABCE84YX83KA,NULL,NULL,1676910212.09831,NULL
229017824,NULL,sensor.water_tank_liters,7980,NULL,NULL,NULL,NULL,NULL,229017672,29,0,01GS40YYXQ2Y8C0MP6D4ATBWYA,NULL,NULL,1676246219.70362,NULL
234509615,NULL,sensor.water_tank_liters,8918,NULL,NULL,NULL,NULL,NULL,234509585,29,0,01GSZK9JH5RHX2QCKA2DWSPWX4,NULL,NULL,1677171411.49489,NULL
219002166,NULL,sensor.water_tank_liters,8917,NULL,NULL,NULL,2023-01-23 10:36:16.786816,NULL,219002128,29,0,01GQF36E0JMPD46NBBBAZ5XS3C,NULL,NULL,1674470176.78682,NULL
236910306,NULL,sensor.water_tank_liters,8087,NULL,NULL,NULL,NULL,NULL,236910233,29,0,01GTBBREE5GZJQ0PX51SPTN8TH,NULL,NULL,1677566163.39907,NULL
219876416,NULL,sensor.water_tank_liters,8917,NULL,NULL,NULL,2023-01-25 05:19:57.075664,NULL,219876363,29,0,01GQKNWN4J5SBTTZAB4NB02SAV,NULL,NULL,1674623997.07566,NULL
230329169,NULL,sensor.water_tank_liters,8908,NULL,NULL,NULL,NULL,NULL,230328979,29,0,01GSABH52Z8THRBQ7CDTA9NW65,NULL,NULL,1676458628.19208,NULL
240713263,NULL,sensor.water_tank_liters,8910,NULL,NULL,NULL,NULL,NULL,240713231,29,0,01GTXW7YPMNTKT4W0Z3TWRTTW9,NULL,NULL,1678187428.56561,NULL
216657820,NULL,sensor.water_tank_liters,8898,NULL,NULL,NULL,2023-01-18 09:05:50.130047,NULL,216657787,29,0,01GQ2217HENY6MPTV2EDDH62AW,NULL,NULL,1674032750.13005,NULL
224552234,NULL,sensor.water_tank_liters,8383,NULL,NULL,NULL,2023-02-04 07:48:42.541291,NULL,224552193,29,0,01GRDPC7DCZBRCT3B86X7W1CX8,NULL,NULL,1675496922.54129,NULL
228074732,NULL,sensor.water_tank_liters,7447,NULL,NULL,NULL,NULL,NULL,228074611,29,0,01GRZ9FCNF8RERB718FC3CSMM1,NULL,NULL,1676087374.51302,NULL
218933868,NULL,sensor.water_tank_liters,8915,NULL,NULL,NULL,2023-01-23 06:01:37.287084,NULL,218933841,29,0,01GQEKFGR5F23TKZRVPVQ820AF,NULL,NULL,1674453697.28708,NULL
232294527,NULL,sensor.water_tank_liters,5907,NULL,NULL,NULL,NULL,NULL,232294458,29,0,01GSKTKWE2R5AVS6D7G1TMT58J,NULL,NULL,1676776436.16318,NULL
240618460,NULL,sensor.water_tank_liters,7628,NULL,NULL,NULL,NULL,NULL,240618408,29,0,01GTXD4W5MY12VM4Z1PY28QNWN,NULL,NULL,1678171599.02968,NULL
218012348,NULL,sensor.water_tank_liters,8908,NULL,NULL,NULL,2023-01-21 04:32:12.650116,NULL,218012317,29,0,01GQ99JBV98FN36XDHVQ34RFHP,NULL,NULL,1674275532.65012,NULL
225906372,NULL,sensor.water_tank_liters,4682,NULL,NULL,NULL,NULL,NULL,225906285,29,0,01GRMX33ZQCDH972D7DDVP6CZ3,NULL,NULL,1675738845.17598,NULL
216587666,NULL,sensor.water_tank_liters,8916,NULL,NULL,NULL,2023-01-18 04:51:00.614849,NULL,216587636,29,0,01GQ1KEMC6HP1GQ6XS8ZECCG2S,NULL,NULL,1674017460.61485,NULL
236702599,NULL,sensor.water_tank_liters,8541,NULL,NULL,NULL,NULL,NULL,236702538,29,0,01GTAEG6EQJ63AAA45D6AC6D0X,NULL,NULL,1677535484.37608,NULL
